,ppltrst,agea,dweight,pspwght,pweight,psu,stratum,weight,male,eco_friendly,income
22903,5.0,50.0,0.4659454910222154,0.3751493990421295,0.133760682,9441.0,623.0,0.050180238,1.0,1.0,1.0
22904,3.0,63.0,0.4659454910222154,0.3054139018058777,0.133760682,9441.0,623.0,0.04085237,1.0,1.0,1.0
22907,3.0,37.0,0.9318909820444308,0.6425295472145081,0.133760682,9441.0,623.0,0.08594519,0.0,1.0,2.0
22913,7.0,32.0,0.9318909820444308,0.8885902762413025,0.133760682,9442.0,590.0,0.11885844,1.0,0.0,9.0
22916,7.0,26.0,0.9318909820444308,0.8838794231414795,0.133760682,9442.0,590.0,0.11822832,0.0,1.0,3.0
22917,3.0,63.0,0.9318909820444308,0.6781163215637207,0.133760682,9442.0,590.0,0.090705305,0.0,1.0,3.0
22919,4.0,67.0,0.4659454910222154,0.3054139018058777,0.133760682,9442.0,590.0,0.04085237,1.0,0.0,2.0
22923,0.0,76.0,0.9318909820444308,0.6108278036117554,0.133760682,9443.0,590.0,0.08170474,1.0,1.0,1.0
22932,1.0,88.0,0.4659454910222154,0.33905816078186035,0.133760682,9444.0,623.0,0.045352653,0.0,1.0,1.0
22935,5.0,35.0,1.397836592209335,1.125448226928711,0.133760682,9444.0,623.0,0.15054072,1.0,0.0,1.0
22936,1.0,73.0,0.4659454910222154,0.33905816078186035,0.133760682,9444.0,623.0,0.045352653,0.0,1.0,3.0
22939,6.0,43.0,0.4659454910222154,0.3751493990421295,0.133760682,9444.0,623.0,0.050180238,1.0,1.0,1.0
22941,2.0,64.0,0.9318909820444308,0.6781163215637207,0.133760682,9445.0,623.0,0.090705305,0.0,1.0,4.0
22943,3.0,38.0,0.9318909820444308,0.750298798084259,0.133760682,9445.0,623.0,0.100360475,1.0,1.0,9.0
22946,2.0,29.0,0.9318909820444308,0.8885902762413025,0.133760682,9445.0,623.0,0.11885844,1.0,1.0,4.0
22955,4.0,64.0,1.8637819640888615,1.2216556072235107,0.133760682,9446.0,623.0,0.16340949,1.0,1.0,2.0
22963,7.0,32.0,0.4659454910222154,0.44429513812065125,0.133760682,9447.0,590.0,0.05942922,1.0,0.0,1.0
22964,2.0,31.0,0.4659454910222154,0.44193971157073975,0.133760682,9447.0,590.0,0.05911416,0.0,0.0,1.0
22965,1.0,56.0,0.4659454910222154,0.3054139018058777,0.133760682,9447.0,590.0,0.04085237,1.0,1.0,1.0
22978,5.0,66.0,0.4659454910222154,0.3054139018058777,0.133760682,9449.0,623.0,0.04085237,1.0,1.0,2.0
22982,10.0,63.0,0.9318909820444308,0.6781163215637207,0.133760682,9449.0,623.0,0.090705305,0.0,1.0,3.0
22984,10.0,86.0,0.4659454910222154,0.33905816078186035,0.133760682,9449.0,623.0,0.045352653,0.0,1.0,3.0
22986,0.0,73.0,0.4659454910222154,0.33905816078186035,0.133760682,9449.0,623.0,0.045352653,0.0,1.0,1.0
22989,7.0,49.0,0.4659454910222154,0.460481196641922,0.133760682,9450.0,578.0,0.061594278,0.0,1.0,4.0
22990,8.0,51.0,0.4659454910222154,0.460481196641922,0.133760682,9450.0,578.0,0.061594278,0.0,1.0,2.0
22991,10.0,79.0,1.397836592209335,1.457955241203308,0.133760682,9450.0,578.0,0.19501708,0.0,1.0,9.0
22993,5.0,48.0,1.397836592209335,1.3814436197280884,0.133760682,9450.0,578.0,0.18478285,0.0,1.0,1.0
22994,5.0,64.0,0.4659454910222154,0.43776142597198486,0.133760682,9451.0,578.0,0.058555268,1.0,1.0,1.0
22995,0.0,60.0,0.4659454910222154,0.4859848916530609,0.133760682,9451.0,578.0,0.06500567,0.0,1.0,7.0
22996,6.0,39.0,0.9318909820444308,1.0754318237304688,0.133760682,9451.0,578.0,0.14385049,1.0,1.0,8.0
23001,5.0,50.0,0.4659454910222154,0.5377159118652344,0.133760682,9452.0,613.0,0.071925245,1.0,1.0,5.0
23005,2.0,73.0,0.9318909820444308,0.8755228519439697,0.133760682,9453.0,613.0,0.117110536,1.0,1.0,5.0
23006,6.0,41.0,0.4659454910222154,0.460481196641922,0.133760682,9453.0,613.0,0.061594278,0.0,0.0,2.0
23007,5.0,74.0,0.4659454910222154,0.4859848916530609,0.133760682,9453.0,613.0,0.06500567,0.0,1.0,1.0
23008,4.0,47.0,1.397836592209335,1.3814436197280884,0.133760682,9453.0,613.0,0.18478285,0.0,0.0,2.0
23010,7.0,25.0,0.4659454910222154,0.6334490776062012,0.133760682,9453.0,613.0,0.08473058,0.0,1.0,3.0
23011,4.0,31.0,0.9318909820444308,1.2668981552124023,0.133760682,9453.0,613.0,0.16946116,0.0,1.0,5.0
23012,5.0,76.0,0.9318909820444308,0.8755228519439697,0.133760682,9454.0,578.0,0.117110536,1.0,1.0,3.0
23015,5.0,40.0,0.9318909820444308,0.920962393283844,0.133760682,9454.0,578.0,0.123188555,0.0,1.0,2.0
23017,4.0,60.0,1.397836592209335,1.457955241203308,0.133760682,9454.0,578.0,0.19501708,0.0,0.0,4.0
23018,7.0,42.0,0.9318909820444308,0.920962393283844,0.133760682,9455.0,613.0,0.123188555,0.0,0.0,8.0
23024,1.0,55.0,1.397836592209335,1.313284158706665,0.133760682,9456.0,578.0,0.17566578,1.0,0.0,2.0
23026,8.0,69.0,1.397836592209335,1.457955241203308,0.133760682,9457.0,613.0,0.19501708,0.0,0.0,4.0
23027,7.0,58.0,1.397836592209335,1.457955241203308,0.133760682,9457.0,613.0,0.19501708,0.0,1.0,8.0
23028,5.0,54.0,0.4659454910222154,0.460481196641922,0.133760682,9457.0,613.0,0.061594278,0.0,1.0,8.0
23029,5.0,61.0,0.4659454910222154,0.43776142597198486,0.133760682,9457.0,613.0,0.058555268,1.0,1.0,5.0
23030,5.0,59.0,1.397836592209335,1.457955241203308,0.133760682,9457.0,613.0,0.19501708,0.0,1.0,3.0
23038,7.0,51.0,1.397836592209335,1.3814436197280884,0.133760682,9459.0,613.0,0.18478285,0.0,1.0,1.0
23040,1.0,52.0,0.4659454910222154,0.5377159118652344,0.133760682,9460.0,578.0,0.071925245,1.0,1.0,1.0
23041,5.0,51.0,2.3297275742537655,2.302405595779419,0.133760682,9460.0,578.0,0.30797133,0.0,1.0,9.0
23042,6.0,53.0,0.9318909820444308,0.920962393283844,0.133760682,9460.0,578.0,0.123188555,0.0,0.0,6.0
23044,7.0,67.0,0.4659454910222154,0.4859848916530609,0.133760682,9460.0,578.0,0.06500567,0.0,1.0,1.0
23045,4.0,49.0,1.8637819640888615,2.1508636474609375,0.133760682,9461.0,613.0,0.28770098,1.0,0.0,2.0
23047,5.0,52.0,1.397836592209335,1.3814436197280884,0.133760682,9461.0,613.0,0.18478285,0.0,1.0,5.0
23050,4.0,62.0,0.9318909820444308,0.8755228519439697,0.133760682,9462.0,578.0,0.117110536,1.0,1.0,9.0
23054,3.0,87.0,0.9318909820444308,0.8755228519439697,0.133760682,9462.0,578.0,0.117110536,1.0,1.0,4.0
23077,4.0,19.0,2.3297275742537655,3.184126853942871,0.133760682,9466.0,585.0,0.42591098,1.0,1.0,3.0
23078,7.0,41.0,0.9318909820444308,0.920962393283844,0.133760682,9466.0,585.0,0.123188555,0.0,1.0,6.0
23079,7.0,96.0,0.4659454910222154,0.43776142597198486,0.133760682,9466.0,585.0,0.058555268,1.0,1.0,1.0
23081,6.0,38.0,0.9318909820444308,0.920962393283844,0.133760682,9466.0,585.0,0.123188555,0.0,1.0,4.0
23083,5.0,44.0,1.397836592209335,1.3814436197280884,0.133760682,9466.0,585.0,0.18478285,0.0,1.0,4.0
23084,8.0,51.0,1.397836592209335,1.3814436197280884,0.133760682,9466.0,585.0,0.18478285,0.0,1.0,4.0
23090,8.0,55.0,0.4659454910222154,0.43776142597198486,0.133760682,9468.0,585.0,0.058555268,1.0,0.0,1.0
23095,2.0,51.0,0.4659454910222154,0.3751493990421295,0.133760682,9469.0,607.0,0.050180238,1.0,0.0,2.0
23096,6.0,70.0,0.4659454910222154,0.33905816078186035,0.133760682,9469.0,607.0,0.045352653,0.0,0.0,4.0
23098,6.0,59.0,0.4659454910222154,0.33905816078186035,0.133760682,9469.0,607.0,0.045352653,0.0,0.0,8.0
23099,8.0,36.0,0.4659454910222154,0.32126477360725403,0.133760682,9470.0,630.0,0.042972594,0.0,0.0,3.0
23101,8.0,63.0,0.9318909820444308,0.6781163215637207,0.133760682,9470.0,630.0,0.090705305,0.0,1.0,5.0
23103,6.0,43.0,1.397836592209335,0.9637942910194397,0.133760682,9470.0,630.0,0.12891778,0.0,0.0,3.0
23104,7.0,48.0,2.3297275742537655,1.606323480606079,0.133760682,9470.0,630.0,0.21486293,0.0,1.0,5.0
23105,7.0,33.0,0.4659454910222154,0.44193971157073975,0.133760682,9470.0,630.0,0.05911416,0.0,0.0,3.0
23107,7.0,72.0,0.9318909820444308,0.6781163215637207,0.133760682,9470.0,630.0,0.090705305,0.0,0.0,4.0
23108,0.0,60.0,1.397836592209335,0.9162417650222778,0.133760682,9471.0,630.0,0.122557126,1.0,1.0,5.0
23111,5.0,63.0,0.4659454910222154,0.3054139018058777,0.133760682,9472.0,630.0,0.04085237,1.0,1.0,2.0
23116,4.0,49.0,1.397836592209335,1.125448226928711,0.133760682,9473.0,630.0,0.15054072,1.0,1.0,5.0
23118,7.0,33.0,0.9318909820444308,0.8885902762413025,0.133760682,9474.0,607.0,0.11885844,1.0,0.0,7.0
23122,7.0,35.0,0.9318909820444308,0.750298798084259,0.133760682,9474.0,607.0,0.100360475,1.0,0.0,8.0
23125,5.0,49.0,0.9318909820444308,0.750298798084259,0.133760682,9475.0,630.0,0.100360475,1.0,1.0,2.0
23127,7.0,29.0,0.9318909820444308,0.8885902762413025,0.133760682,9475.0,630.0,0.11885844,1.0,1.0,3.0
23129,8.0,41.0,0.9318909820444308,0.6425295472145081,0.133760682,9475.0,630.0,0.08594519,0.0,1.0,8.0
23138,8.0,52.0,0.9318909820444308,0.920962393283844,0.133760682,9479.0,604.0,0.123188555,0.0,1.0,7.0
23141,5.0,75.0,0.9318909820444308,0.8755228519439697,0.133760682,9479.0,604.0,0.117110536,1.0,1.0,6.0
23142,8.0,32.0,0.4659454910222154,0.6368251442909241,0.133760682,9479.0,604.0,0.08518217,1.0,0.0,3.0
23146,6.0,47.0,1.397836592209335,1.3814436197280884,0.133760682,9480.0,604.0,0.18478285,0.0,0.0,2.0
23147,3.0,41.0,0.9318909820444308,1.0754318237304688,0.133760682,9480.0,604.0,0.14385049,1.0,1.0,2.0
23148,3.0,30.0,0.9318909820444308,1.2736502885818481,0.133760682,9480.0,604.0,0.17036434,1.0,1.0,2.0
23149,4.0,30.0,0.9318909820444308,1.2736502885818481,0.133760682,9480.0,604.0,0.17036434,1.0,1.0,4.0
23150,3.0,29.0,0.4659454910222154,0.6368251442909241,0.133760682,9480.0,604.0,0.08518217,1.0,0.0,9.0
23155,7.0,46.0,0.4659454910222154,0.460481196641922,0.133760682,9481.0,604.0,0.061594278,0.0,1.0,1.0
23159,7.0,36.0,1.397836592209335,1.3814436197280884,0.133760682,9482.0,604.0,0.18478285,0.0,1.0,10.0
23160,5.0,38.0,0.9318909820444308,0.920962393283844,0.133760682,9482.0,604.0,0.123188555,0.0,0.0,3.0
23163,6.0,52.0,0.9318909820444308,0.920962393283844,0.133760682,9483.0,604.0,0.123188555,0.0,1.0,3.0
23166,8.0,31.0,0.4659454910222154,0.6334490776062012,0.133760682,9485.0,604.0,0.08473058,0.0,0.0,1.0
23167,6.0,43.0,0.9318909820444308,1.0754318237304688,0.133760682,9485.0,604.0,0.14385049,1.0,1.0,4.0
23170,7.0,42.0,0.9318909820444308,0.920962393283844,0.133760682,9485.0,604.0,0.123188555,0.0,0.0,7.0
23172,6.0,64.0,0.9318909820444308,0.8755228519439697,0.133760682,9486.0,604.0,0.117110536,1.0,1.0,4.0
23173,5.0,52.0,1.397836592209335,1.3814436197280884,0.133760682,9486.0,604.0,0.18478285,0.0,1.0,1.0
23175,8.0,62.0,0.4659454910222154,0.4859848916530609,0.133760682,9486.0,604.0,0.06500567,0.0,1.0,2.0
23176,5.0,50.0,1.8637819640888615,1.841924786567688,0.133760682,9486.0,604.0,0.24637711,0.0,1.0,9.0
23181,3.0,38.0,1.397836592209335,1.3814436197280884,0.133760682,9487.0,604.0,0.18478285,0.0,1.0,5.0
23182,5.0,44.0,0.4659454910222154,0.5377159118652344,0.133760682,9487.0,604.0,0.071925245,1.0,1.0,1.0
23186,5.0,36.0,0.9318909820444308,1.0754318237304688,0.133760682,9488.0,604.0,0.14385049,1.0,1.0,6.0
23189,6.0,29.0,0.9318909820444308,1.2736502885818481,0.133760682,9488.0,604.0,0.17036434,1.0,1.0,5.0
23204,7.0,70.0,0.9318909820444308,0.8755228519439697,0.133760682,9492.0,615.0,0.117110536,1.0,1.0,7.0
23209,7.0,41.0,0.9318909820444308,1.0754318237304688,0.133760682,9493.0,604.0,0.14385049,1.0,1.0,8.0
23210,8.0,49.0,1.8637819640888615,2.1508636474609375,0.133760682,9493.0,604.0,0.28770098,1.0,0.0,8.0
23212,5.0,32.0,0.9318909820444308,1.2668981552124023,0.133760682,9494.0,615.0,0.16946116,0.0,0.0,8.0
23217,0.0,59.0,1.397836592209335,1.313284158706665,0.133760682,9496.0,601.0,0.17566578,1.0,1.0,3.0
23218,0.0,56.0,1.8637819640888615,1.9439395666122437,0.133760682,9496.0,601.0,0.26002267,0.0,0.0,4.0
23219,7.0,41.0,0.9318909820444308,0.920962393283844,0.133760682,9496.0,601.0,0.123188555,0.0,1.0,7.0
23220,8.0,70.0,0.9318909820444308,0.8755228519439697,0.133760682,9496.0,601.0,0.117110536,1.0,1.0,10.0
23221,4.0,39.0,0.9318909820444308,1.0754318237304688,0.133760682,9496.0,601.0,0.14385049,1.0,1.0,8.0
23223,3.0,34.0,0.9318909820444308,1.2668981552124023,0.133760682,9497.0,601.0,0.16946116,0.0,0.0,8.0
23224,0.0,26.0,1.397836592209335,1.9104760885238647,0.133760682,9497.0,601.0,0.25554657,1.0,0.0,2.0
23226,7.0,28.0,0.9318909820444308,1.2668981552124023,0.133760682,9498.0,601.0,0.16946116,0.0,0.0,5.0
23227,4.0,39.0,0.9318909820444308,0.920962393283844,0.133760682,9498.0,601.0,0.123188555,0.0,1.0,1.0
23228,6.0,41.0,1.8637819640888615,1.841924786567688,0.133760682,9498.0,601.0,0.24637711,0.0,1.0,8.0
23230,5.0,38.0,0.9318909820444308,0.920962393283844,0.133760682,9498.0,601.0,0.123188555,0.0,1.0,4.0
23231,6.0,29.0,0.9318909820444308,1.2668981552124023,0.133760682,9499.0,601.0,0.16946116,0.0,0.0,8.0
23233,3.0,34.0,0.4659454910222154,0.6334490776062012,0.133760682,9499.0,601.0,0.08473058,0.0,1.0,1.0
23234,6.0,39.0,0.9318909820444308,1.0754318237304688,0.133760682,9500.0,594.0,0.14385049,1.0,1.0,4.0
23235,6.0,42.0,1.397836592209335,1.3814436197280884,0.133760682,9500.0,594.0,0.18478285,0.0,1.0,1.0
23237,7.0,47.0,1.397836592209335,1.6131477355957031,0.133760682,9500.0,594.0,0.21577574,1.0,1.0,2.0
23238,6.0,32.0,0.4659454910222154,0.6368251442909241,0.133760682,9500.0,594.0,0.08518217,1.0,1.0,2.0
23241,6.0,37.0,0.9318909820444308,1.0754318237304688,0.133760682,9500.0,594.0,0.14385049,1.0,0.0,6.0
23243,6.0,32.0,0.4659454910222154,0.6368251442909241,0.133760682,9501.0,594.0,0.08518217,1.0,1.0,4.0
23245,5.0,37.0,0.9318909820444308,1.0754318237304688,0.133760682,9501.0,594.0,0.14385049,1.0,1.0,3.0
23249,7.0,47.0,1.8637819640888615,2.1508636474609375,0.133760682,9502.0,594.0,0.28770098,1.0,1.0,5.0
23251,5.0,22.0,0.4659454910222154,0.6368251442909241,0.133760682,9502.0,594.0,0.08518217,1.0,1.0,3.0
23252,5.0,27.0,0.9318909820444308,1.2668981552124023,0.133760682,9502.0,594.0,0.16946116,0.0,1.0,4.0
23253,7.0,38.0,0.9318909820444308,1.0754318237304688,0.133760682,9502.0,594.0,0.14385049,1.0,1.0,5.0
23255,7.0,32.0,0.9318909820444308,1.2668981552124023,0.133760682,9503.0,594.0,0.16946116,0.0,1.0,8.0
23256,6.0,38.0,0.9318909820444308,0.920962393283844,0.133760682,9503.0,594.0,0.123188555,0.0,1.0,4.0
23257,5.0,47.0,1.397836592209335,1.6131477355957031,0.133760682,9503.0,594.0,0.21577574,1.0,1.0,3.0
23258,5.0,41.0,1.8637819640888615,2.1508636474609375,0.133760682,9503.0,594.0,0.28770098,1.0,1.0,8.0
23259,5.0,38.0,0.9318909820444308,1.0754318237304688,0.133760682,9503.0,594.0,0.14385049,1.0,1.0,7.0
23261,7.0,38.0,0.9318909820444308,1.0754318237304688,0.133760682,9503.0,594.0,0.14385049,1.0,1.0,6.0
23262,6.0,24.0,1.397836592209335,1.9104760885238647,0.133760682,9503.0,594.0,0.25554657,1.0,1.0,5.0
23264,9.0,75.0,1.397836592209335,1.313284158706665,0.133760682,9504.0,601.0,0.17566578,1.0,1.0,4.0
23266,8.0,67.0,0.9318909820444308,0.8755228519439697,0.133760682,9504.0,601.0,0.117110536,1.0,0.0,3.0
23269,8.0,71.0,0.4659454910222154,0.4859848916530609,0.133760682,9504.0,601.0,0.06500567,0.0,1.0,2.0
23270,8.0,72.0,0.4659454910222154,0.4859848916530609,0.133760682,9504.0,601.0,0.06500567,0.0,1.0,2.0
23277,5.0,77.0,0.9318909820444308,0.9719697833061218,0.133760682,9507.0,601.0,0.13001134,0.0,1.0,9.0
23278,8.0,69.0,0.9318909820444308,0.8755228519439697,0.133760682,9508.0,601.0,0.117110536,1.0,1.0,6.0
23280,2.0,54.0,1.397836592209335,1.3814436197280884,0.133760682,9508.0,601.0,0.18478285,0.0,0.0,10.0
23282,8.0,60.0,0.4659454910222154,0.4859848916530609,0.133760682,9509.0,601.0,0.06500567,0.0,0.0,9.0
23283,6.0,39.0,0.9318909820444308,0.920962393283844,0.133760682,9509.0,601.0,0.123188555,0.0,1.0,7.0
23284,8.0,72.0,0.9318909820444308,0.8755228519439697,0.133760682,9509.0,601.0,0.117110536,1.0,1.0,9.0
23285,7.0,44.0,1.397836592209335,1.3814436197280884,0.133760682,9510.0,594.0,0.18478285,0.0,1.0,5.0
23286,10.0,70.0,0.4659454910222154,0.4859848916530609,0.133760682,9510.0,594.0,0.06500567,0.0,1.0,1.0
23289,3.0,41.0,0.9318909820444308,1.0754318237304688,0.133760682,9511.0,594.0,0.14385049,1.0,0.0,5.0
23290,4.0,50.0,0.9318909820444308,0.920962393283844,0.133760682,9511.0,594.0,0.123188555,0.0,0.0,2.0
23291,3.0,39.0,0.4659454910222154,0.460481196641922,0.133760682,9511.0,594.0,0.061594278,0.0,1.0,3.0
23294,7.0,37.0,0.9318909820444308,1.0754318237304688,0.133760682,9511.0,594.0,0.14385049,1.0,0.0,4.0
23296,2.0,71.0,0.4659454910222154,0.43776142597198486,0.133760682,9512.0,594.0,0.058555268,1.0,1.0,2.0
23297,5.0,50.0,0.4659454910222154,0.5377159118652344,0.133760682,9512.0,594.0,0.071925245,1.0,1.0,1.0
23298,2.0,45.0,0.9318909820444308,0.920962393283844,0.133760682,9512.0,594.0,0.123188555,0.0,1.0,3.0
23300,1.0,60.0,0.9318909820444308,0.9719697833061218,0.133760682,9512.0,594.0,0.13001134,0.0,0.0,3.0
23302,4.0,65.0,0.9318909820444308,0.8755228519439697,0.133760682,9513.0,594.0,0.117110536,1.0,1.0,3.0
23303,3.0,85.0,0.9318909820444308,0.8755228519439697,0.133760682,9513.0,594.0,0.117110536,1.0,1.0,4.0
23304,2.0,29.0,0.9318909820444308,1.2736502885818481,0.133760682,9513.0,594.0,0.17036434,1.0,1.0,5.0
23306,8.0,35.0,0.9318909820444308,0.920962393283844,0.133760682,9513.0,594.0,0.123188555,0.0,1.0,7.0
23307,7.0,47.0,1.8637819640888615,1.841924786567688,0.133760682,9514.0,601.0,0.24637711,0.0,0.0,8.0
23308,6.0,69.0,0.9318909820444308,0.8755228519439697,0.133760682,9514.0,601.0,0.117110536,1.0,1.0,3.0
23309,0.0,71.0,0.4659454910222154,0.43776142597198486,0.133760682,9514.0,601.0,0.058555268,1.0,1.0,1.0
23310,3.0,73.0,0.9318909820444308,0.8755228519439697,0.133760682,9514.0,601.0,0.117110536,1.0,1.0,7.0
23316,3.0,36.0,0.4659454910222154,0.460481196641922,0.133760682,9515.0,594.0,0.061594278,0.0,1.0,3.0
23319,3.0,51.0,1.397836592209335,1.3814436197280884,0.133760682,9515.0,594.0,0.18478285,0.0,1.0,3.0
23321,2.0,39.0,0.4659454910222154,0.460481196641922,0.133760682,9515.0,594.0,0.061594278,0.0,1.0,2.0
23323,6.0,77.0,0.4659454910222154,0.4859848916530609,0.133760682,9516.0,594.0,0.06500567,0.0,1.0,2.0
23325,6.0,35.0,0.4659454910222154,0.460481196641922,0.133760682,9516.0,594.0,0.061594278,0.0,1.0,2.0
23328,9.0,69.0,0.4659454910222154,0.4859848916530609,0.133760682,9516.0,594.0,0.06500567,0.0,1.0,3.0
23329,6.0,36.0,0.9318909820444308,1.0754318237304688,0.133760682,9517.0,601.0,0.14385049,1.0,1.0,6.0
23331,8.0,35.0,0.9318909820444308,1.0754318237304688,0.133760682,9517.0,601.0,0.14385049,1.0,1.0,2.0
23332,3.0,67.0,0.9318909820444308,0.8755228519439697,0.133760682,9517.0,601.0,0.117110536,1.0,1.0,2.0
23333,8.0,41.0,0.9318909820444308,1.0754318237304688,0.133760682,9517.0,601.0,0.14385049,1.0,0.0,4.0
23335,10.0,81.0,0.9318909820444308,0.8755228519439697,0.133760682,9517.0,601.0,0.117110536,1.0,1.0,2.0
23337,8.0,36.0,0.4659454910222154,0.460481196641922,0.133760682,9517.0,601.0,0.061594278,0.0,1.0,4.0
23340,7.0,55.0,1.8637819640888615,1.9439395666122437,0.133760682,9518.0,601.0,0.26002267,0.0,0.0,7.0
23341,7.0,69.0,0.9318909820444308,0.9719697833061218,0.133760682,9519.0,601.0,0.13001134,0.0,1.0,8.0
23342,3.0,23.0,0.9318909820444308,1.2736502885818481,0.133760682,9519.0,601.0,0.17036434,1.0,1.0,4.0
23343,8.0,34.0,0.9318909820444308,1.2668981552124023,0.133760682,9519.0,601.0,0.16946116,0.0,1.0,8.0
23345,7.0,37.0,0.9318909820444308,1.0754318237304688,0.133760682,9519.0,601.0,0.14385049,1.0,0.0,9.0
23350,5.0,72.0,0.4659454910222154,0.4859848916530609,0.133760682,9521.0,603.0,0.06500567,0.0,1.0,4.0
23351,7.0,81.0,0.4659454910222154,0.4859848916530609,0.133760682,9522.0,603.0,0.06500567,0.0,0.0,6.0
23357,8.0,73.0,0.4659454910222154,0.43776142597198486,0.133760682,9524.0,603.0,0.058555268,1.0,1.0,6.0
23358,8.0,74.0,0.4659454910222154,0.4859848916530609,0.133760682,9524.0,603.0,0.06500567,0.0,1.0,9.0
23360,7.0,40.0,0.9318909820444308,0.920962393283844,0.133760682,9524.0,603.0,0.123188555,0.0,1.0,10.0
23368,7.0,38.0,1.397836592209335,1.3814436197280884,0.133760682,9526.0,603.0,0.18478285,0.0,0.0,8.0
23369,7.0,78.0,0.9318909820444308,0.8755228519439697,0.133760682,9526.0,603.0,0.117110536,1.0,0.0,4.0
23371,2.0,53.0,1.8637819640888615,2.1508636474609375,0.133760682,9527.0,603.0,0.28770098,1.0,1.0,10.0
23373,5.0,61.0,1.8637819640888615,1.9439395666122437,0.133760682,9527.0,603.0,0.26002267,0.0,0.0,2.0
23376,6.0,69.0,1.397836592209335,1.313284158706665,0.133760682,9527.0,603.0,0.17566578,1.0,1.0,1.0
23377,7.0,80.0,0.4659454910222154,0.4859848916530609,0.133760682,9528.0,603.0,0.06500567,0.0,1.0,3.0
23383,6.0,31.0,0.9318909820444308,1.2668981552124023,0.133760682,9528.0,603.0,0.16946116,0.0,0.0,4.0
23385,7.0,78.0,0.4659454910222154,0.4859848916530609,0.133760682,9529.0,603.0,0.06500567,0.0,0.0,3.0
23388,7.0,90.0,0.4659454910222154,0.4859848916530609,0.133760682,9530.0,603.0,0.06500567,0.0,1.0,5.0
23390,5.0,83.0,0.4659454910222154,0.4859848916530609,0.133760682,9531.0,603.0,0.06500567,0.0,0.0,3.0
23391,7.0,65.0,1.8637819640888615,1.9439395666122437,0.133760682,9531.0,603.0,0.26002267,0.0,1.0,9.0
23392,7.0,80.0,0.9318909820444308,0.9719697833061218,0.133760682,9531.0,603.0,0.13001134,0.0,0.0,5.0
23393,9.0,62.0,0.9318909820444308,0.9719697833061218,0.133760682,9531.0,603.0,0.13001134,0.0,0.0,1.0
23397,6.0,70.0,0.4659454910222154,0.4859848916530609,0.133760682,9532.0,603.0,0.06500567,0.0,1.0,1.0
23398,8.0,41.0,0.9318909820444308,1.0754318237304688,0.133760682,9532.0,603.0,0.14385049,1.0,1.0,10.0
23401,8.0,80.0,0.9318909820444308,0.8755228519439697,0.133760682,9532.0,603.0,0.117110536,1.0,1.0,10.0
23402,7.0,80.0,0.4659454910222154,0.43776142597198486,0.133760682,9533.0,603.0,0.058555268,1.0,0.0,3.0
23403,7.0,68.0,0.9318909820444308,0.8755228519439697,0.133760682,9533.0,603.0,0.117110536,1.0,0.0,9.0
23404,7.0,63.0,0.9318909820444308,0.8755228519439697,0.133760682,9533.0,603.0,0.117110536,1.0,1.0,4.0
23406,7.0,43.0,0.9318909820444308,1.0754318237304688,0.133760682,9533.0,603.0,0.14385049,1.0,0.0,10.0
23410,8.0,66.0,0.9318909820444308,0.8755228519439697,0.133760682,9534.0,603.0,0.117110536,1.0,1.0,2.0
23412,7.0,41.0,0.9318909820444308,1.0754318237304688,0.133760682,9534.0,603.0,0.14385049,1.0,1.0,10.0
23419,6.0,52.0,1.397836592209335,1.3814436197280884,0.133760682,9536.0,603.0,0.18478285,0.0,1.0,6.0
23421,7.0,55.0,0.4659454910222154,0.4859848916530609,0.133760682,9537.0,603.0,0.06500567,0.0,1.0,3.0
23422,8.0,65.0,0.9318909820444308,0.9719697833061218,0.133760682,9537.0,603.0,0.13001134,0.0,1.0,3.0
23423,8.0,47.0,0.9318909820444308,0.920962393283844,0.133760682,9537.0,603.0,0.123188555,0.0,0.0,10.0
23424,5.0,29.0,0.9318909820444308,1.2736502885818481,0.133760682,9538.0,603.0,0.17036434,1.0,1.0,4.0
23426,7.0,50.0,1.8637819640888615,1.841924786567688,0.133760682,9538.0,603.0,0.24637711,0.0,1.0,4.0
23433,7.0,37.0,0.9318909820444308,0.920962393283844,0.133760682,9539.0,603.0,0.123188555,0.0,0.0,10.0
23434,7.0,52.0,1.8637819640888615,1.841924786567688,0.133760682,9539.0,603.0,0.24637711,0.0,1.0,7.0
23436,4.0,21.0,2.3297275742537655,3.1672451496124268,0.133760682,9540.0,602.0,0.42365286,0.0,1.0,5.0
23438,6.0,34.0,0.9318909820444308,1.2668981552124023,0.133760682,9540.0,602.0,0.16946116,0.0,1.0,8.0
23440,5.0,58.0,0.9318909820444308,0.8755228519439697,0.133760682,9540.0,602.0,0.117110536,1.0,1.0,1.0
23443,2.0,54.0,0.4659454910222154,0.5377159118652344,0.133760682,9541.0,602.0,0.071925245,1.0,0.0,1.0
23445,10.0,38.0,0.9318909820444308,0.920962393283844,0.133760682,9541.0,602.0,0.123188555,0.0,1.0,2.0
23446,5.0,19.0,2.79567318441867,3.8209521770477295,0.133760682,9541.0,602.0,0.51109314,1.0,1.0,2.0
23449,8.0,68.0,0.9318909820444308,0.8755228519439697,0.133760682,9542.0,602.0,0.117110536,1.0,1.0,4.0
23451,6.0,32.0,0.9318909820444308,1.2736502885818481,0.133760682,9542.0,602.0,0.17036434,1.0,1.0,4.0
